asin,overall,helpful_numerator,helpful_denominator,count
B0000E6I1R,2.7142857142857144,1.7142857142857142,2.5714285714285716,5
B0000SW7JO,4.294117647058823,1.3529411764705883,1.7058823529411764,5
B0000SW8FC,4.714285714285714,1.1428571428571428,1.1428571428571428,5
B0000SW9GK,4.0,1.0,1.0,5
B0000TN7MY,3.896551724137931,2.810344827586207,3.6206896551724137,5
B0000U1OCI,4.470059880239521,12.835329341317365,13.233532934131736,5
B0000U6EZA,3.9285714285714284,15.5,17.071428571428573,5
B0000UJJSY,4.6,0.4,0.4,5
B0000UQTQE,3.4,0.2,0.5,5
B0000UTUVA,4.526315789473684,1.0,1.105263157894737,5
B0000V0AGS,4.419354838709677,1.4193548387096775,1.6344086021505377,5
B0000V0E14,3.7435897435897436,3.6666666666666665,4.769230769230769,5
B0000V773M,3.1333333333333333,6.466666666666667,6.666666666666667,5
B0000VC1WE,4.2,0.2,0.4,5
B0000VC1WO,4.666666666666667,0.8888888888888888,0.8888888888888888,5
B0000VLSI2,4.071428571428571,0.2857142857142857,0.2857142857142857,5
B0000VLWZQ,4.625,1.25,1.625,5
B0000VLX2I,4.833333333333333,0.6666666666666666,1.0,5
B0000VLX46,4.428571428571429,0.5714285714285714,0.7142857142857143,5
B0000VLXAA,5.0,0.0,0.0,5
B0000VLXBY,4.888888888888889,0.2222222222222222,0.3333333333333333,5
B0000VLXDM,4.666666666666667,0.0,0.0,5
B0000VLXTG,5.0,3.0,3.1666666666666665,5
B0000VLXU0,4.137931034482759,4.275862068965517,5.206896551724138,5
B0000VMARA,3.6666666666666665,1.0,1.1666666666666667,5
B0000W3MDA,4.916666666666667,1.6666666666666667,1.75,5
B0000WSR4Y,4.2,2.2,2.2,5
B0000WURHO,4.642857142857143,0.7142857142857143,0.9285714285714286,5
B0000X02T6,5.0,3.8,4.6,5
B0000X070K,4.826086956521739,0.5217391304347826,1.0434782608695652,5
B0000X5RUU,4.636363636363637,0.2727272727272727,0.36363636363636365,5
B0000X63LM,3.3,13.1,14.4,5
B0000X6GDM,4.066666666666666,3.8666666666666667,5.066666666666666,5
B0000X6L82,4.7,8.8,9.5,5
B0000XOG0C,4.166666666666667,0.5,0.6666666666666666,5
B0000Y3CWY,4.888888888888889,2.5555555555555554,3.111111111111111,5
B0000Y3CYC,4.722222222222222,1.0,1.9444444444444444,5
B0000Y3D00,4.2,1.4,1.6,5
B0000Y3H4W,4.0,1.7142857142857142,2.0,5
B0000Y3KS0,4.428571428571429,1.1428571428571428,1.4285714285714286,5
B0000Y8I78,4.3,1.0,1.3,5
B0000ZG71Q,4.428571428571429,2.357142857142857,3.142857142857143,5
B0000ZG720,4.2,1.0,1.0,5
B0000ZLQA8,4.714285714285714,0.7142857142857143,0.7142857142857143,5
B0000ZSJ4E,4.111111111111111,0.6666666666666666,0.6666666666666666,5
B0000ZUGNQ,4.6,1.4,1.4,5
B00011CPJC,4.090909090909091,2.1818181818181817,2.1818181818181817,5
B00011CQ0K,5.0,6.4,6.4,5
B00011EXBA,4.138888888888889,2.2314814814814814,3.138888888888889,5
B00011JJRS,5.0,0.0,0.0,5
B00011JN56,4.2,0.2,0.2,5
B00011JN5G,1.5,0.3333333333333333,1.8333333333333333,5
B00011JV3K,4.333333333333333,1.1666666666666667,1.1666666666666667,5
B00011JZWW,4.028985507246377,0.7101449275362319,1.2318840579710144,5
B00011K2BA,4.405405405405405,10.08108108108108,10.567567567567568,5
B00011K2CE,4.5,0.7,0.9,5
B00011PWQK,4.8,0.2,0.2,5
B0001209OO,3.1666666666666665,3.9166666666666665,4.625,5
B000122H6M,4.285714285714286,2.142857142857143,3.0,5
B00012FIMC,5.0,0.4,0.8,5
B00012FJ9E,4.85,2.0,2.1,5
B00012FJ9O,3.0,1.0,1.1111111111111112,5
B00012FKFC,4.5,0.16666666666666666,0.5,5
B00012FKQ6,4.571428571428571,0.8571428571428571,1.0,5
B00012FL5G,4.318181818181818,0.6363636363636364,0.6818181818181818,5
B00012FPSY,4.75,2.875,3.125,5
B00012NBGM,4.4,5.75,6.65,5
B00012NCK2,4.333333333333333,0.6666666666666666,0.8333333333333334,5
B00012NCO8,4.2,0.8666666666666667,1.2,5
B00012NDBU,3.4375,3.875,6.6875,5
B00012NDH4,4.363636363636363,3.1818181818181817,3.8181818181818183,5
B00012NDUQ,4.714285714285714,1.7142857142857142,2.142857142857143,5
B00012NDVU,3.4,0.4,0.4,5
B00012NEW8,4.222222222222222,2.111111111111111,2.6666666666666665,5
B00012NFFE,4.714285714285714,3.142857142857143,3.7142857142857144,5
B00012NFOA,4.8,0.6,0.6,5
B00012NG1W,4.166666666666667,0.8888888888888888,1.3888888888888888,5
B00012NG5I,4.0,4.25,5.875,5
B00012NGHG,3.9,1.35,2.35,5
B00012NGIA,4.642857142857143,7.5,7.714285714285714,5
B00012NGZI,4.375,1.0,1.5625,5
B00012NHAC,4.666666666666667,5.833333333333333,7.0,5
B00012NHUM,4.247474747474747,4.398989898989899,5.606060606060606,5
B00012NIAG,4.578947368421052,8.736842105263158,9.631578947368421,5
B00012NJ4G,4.510204081632653,7.061224489795919,8.285714285714286,5
B00012NJJG,4.473684210526316,2.3684210526315788,3.210526315789474,5
B00012NK5E,4.142857142857143,1.2857142857142858,2.0,5
B00012NKLI,4.076923076923077,0.5384615384615384,0.6153846153846154,5
B00012NKRC,4.5,4.166666666666667,4.833333333333333,5
B00012QEF2,4.75,2.0,2.125,5
B00012YYOA,4.0,6.8,9.4,5
B00012ZFJS,4.0,1.0,1.0,5
B000132G76,4.428571428571429,3.4285714285714284,3.5714285714285716,5
B00013MA9K,2.3333333333333335,0.2222222222222222,0.2222222222222222,5
B00013Q7LM,4.642857142857143,0.5714285714285714,0.6428571428571429,5
B00013TQA6,5.0,4.916666666666667,5.666666666666667,5
B00013TQOM,4.538461538461538,4.846153846153846,5.538461538461538,5
B00013TQQA,2.6,1.6,3.2,5
B00013YYKS,4.6,2.2,2.5,5
B00013YYR6,3.85,14.55,17.25,5
B00013YZ0C,4.333333333333333,7.416666666666667,8.86111111111111,5
B00013YZ0M,5.0,1.5714285714285714,1.5714285714285714,5
B00013YZ1Q,4.214285714285714,11.142857142857142,12.214285714285714,5
B00013YZ2U,4.8,3.4,4.4,5
B00013YZGQ,4.642857142857143,1.2142857142857142,1.5,5
B00013Z060,3.1875,2.0625,4.4375,5
B00013Z06K,4.1,0.6,0.7,5
B00013Z0QA,4.394736842105263,3.1842105263157894,4.2368421052631575,5
B00013Z0WO,4.428571428571429,0.7142857142857143,1.4285714285714286,5
B00013Z128,4.375,1.9375,2.625,5
B00013Z13M,4.228571428571429,1.1714285714285715,2.0285714285714285,5
B00013Z1YQ,3.8378378378378377,3.7567567567567566,4.27027027027027,5
B000141EGY,4.571428571428571,4.0,4.285714285714286,5
B000141XQA,2.0,1.625,3.375,5
B000142BIY,3.857142857142857,0.8571428571428571,1.2857142857142858,5
B000142JZY,1.4,0.2,0.6,5
B000142TKO,2.4,12.4,12.6,5
B000143C0K,4.638297872340425,0.723404255319149,0.9361702127659575,5
B000143NKO,4.4,1.4,1.8666666666666667,5
B000143NTK,4.571428571428571,2.0714285714285716,2.642857142857143,5
B000144R90,4.666666666666667,0.16666666666666666,0.5,5
B00014CZV2,4.181818181818182,4.090909090909091,4.363636363636363,5
B00014D08Y,4.7439024390243905,5.317073170731708,6.426829268292683,5
B00014D10G,3.085714285714286,1.6857142857142857,1.8571428571428572,5
B00014D192,5.0,2.1666666666666665,2.8333333333333335,5
B00014D1BU,4.666666666666667,1.0833333333333333,1.25,5
B00014D1K6,4.111111111111111,1.1111111111111112,2.2222222222222223,5
B00014D1LU,4.75,9.5,11.333333333333334,5
B00014D1MO,4.529411764705882,1.1176470588235294,1.588235294117647,5
B00014D1QK,4.0,10.0,11.4,5
B00014D1X8,4.857142857142857,1.7142857142857142,2.0,5
B00014D2PA,4.4,1.8,3.2,5
B00014D2SM,4.0,2.4,2.4,5
B00014D34A,4.142857142857143,3.2857142857142856,3.4285714285714284,5
B00014D39U,4.333333333333333,2.1666666666666665,2.8333333333333335,5
B00014D5TS,4.444444444444445,10.222222222222221,12.333333333333334,5
B00014D5YI,3.6363636363636362,0.8181818181818182,0.9090909090909091,5
B00014D6JW,3.6666666666666665,2.8333333333333335,3.6666666666666665,5
B00014D6QU,3.8823529411764706,2.7058823529411766,3.7058823529411766,5
B00014D77S,4.666666666666667,0.3333333333333333,0.6666666666666666,5
B00014D836,4.1,18.1,22.1,5
B00014D85Y,4.666666666666667,0.8333333333333334,1.1666666666666667,5
B00014D8VI,4.666666666666667,9.0,9.666666666666666,5
B00014D9LW,3.5,2.1666666666666665,4.0,5
B00014D9QM,4.333333333333333,1.0,1.3333333333333333,5
B00014DADY,4.5,2.5833333333333335,3.3333333333333335,5
B00014DAFM,4.404761904761905,3.6666666666666665,5.142857142857143,5
B00014DAHK,3.8333333333333335,6.666666666666667,7.666666666666667,5
B00014DAJ8,4.714285714285714,2.142857142857143,3.142857142857143,5
B00014DH64,3.3333333333333335,1.1666666666666667,1.5,5
B00014DIW2,4.4,3.8,4.8,5
B00014DJZI,3.0,4.6,6.4,5
B00014DKU2,4.666666666666667,3.6666666666666665,3.8333333333333335,5
B00014DLC4,4.171428571428572,1.6,2.1142857142857143,5
B00014DLJM,4.444444444444445,4.777777777777778,5.0,5
B00014DM6O,4.8,11.2,11.8,5
B00014DMCI,4.0,2.4285714285714284,4.142857142857143,5
B00014DMFK,4.4,0.2,0.6,5
B00014DMG4,4.56,1.16,1.36,5
B00014DN04,4.0,1.8,2.0,5
B00014DN7C,4.512820512820513,4.615384615384615,6.102564102564102,5
B00014DNTK,4.25,0.375,0.75,5
B00014DO0I,4.0,4.625,8.375,5
B00014DRNW,4.866666666666666,1.1333333333333333,1.5333333333333334,5
B00014DROG,3.8823529411764706,2.7058823529411766,4.0,5
B00014DS6I,4.5,4.5,6.5,5
B00014DT1W,4.9,6.4,8.2,5
B00014DUCU,3.8181818181818183,0.6363636363636364,0.8181818181818182,5
B00014DUWA,4.125,4.1875,6.5625,5
B00014DX68,3.8,1.6,1.6,5
B00014DZ98,3.8333333333333335,2.8333333333333335,4.333333333333333,5
B00014DZCK,4.833333333333333,6.166666666666667,7.333333333333333,5
B00014DZL6,5.0,4.125,5.375,5
B00014E01K,4.45925925925926,3.251851851851852,4.362962962962963,5
B00014E03S,4.857142857142857,2.2857142857142856,2.7142857142857144,5
B00014E1GY,3.909090909090909,1.3636363636363635,1.5454545454545454,5
B00014EAME,5.0,0.2,0.2,5
B00014EB0K,4.0,2.8,3.2,5
B00014EBA0,5.0,0.0,0.0,5
B00014ECJU,3.2222222222222223,6.222222222222222,15.333333333333334,5
B00014ECYK,4.428571428571429,7.285714285714286,9.428571428571429,5
B00014ECYU,4.702127659574468,1.9361702127659575,2.702127659574468,5
B00014EDIU,4.714285714285714,1.4285714285714286,1.7142857142857142,5
B00014EECK,4.557894736842106,3.568421052631579,4.484210526315789,5
B00014EEE8,4.6,1.6,1.8,5
B00014EFFQ,4.8,4.8,5.4,5
B00014EGA0,4.5,2.5,3.6,5
B00014EI26,4.875,0.875,1.1666666666666667,5
B00014EKWY,4.0,0.25,0.75,5
B00014ELVO,2.6,0.8,1.0,5
B00014EM2W,4.0,1.75,1.75,5
B00014EWUO,4.428571428571429,1.7142857142857142,2.0,5
B00014F9AQ,4.142857142857143,1.0,1.1428571428571428,5
B00014F9CE,4.461538461538462,1.9230769230769231,2.3846153846153846,5
B00014F9YC,4.3,2.0,2.6,5
B00014FCRQ,3.6666666666666665,22.0,24.666666666666668,5
B00014FFKK,4.066666666666666,3.1333333333333333,3.4,5
B00014FKZK,3.75,2.0,2.125,5
B00014FLL8,4.529411764705882,2.3529411764705883,3.235294117647059,5
B00014FLOA,4.833333333333333,2.3333333333333335,3.0,5
B00014FMHG,4.4,0.8,0.8,5
B00014FSXO,5.0,2.0,2.2,5
B00014FT24,4.142857142857143,14.571428571428571,17.0,5
B00014FUTQ,3.5833333333333335,0.3333333333333333,0.5,5
B00014FV5E,4.5,4.214285714285714,4.357142857142857,5
B00014G2V6,4.833333333333333,3.5,3.6666666666666665,5
B00014G39W,4.2105263157894735,1.9473684210526316,2.6315789473684212,5
B00014G874,4.833333333333333,3.0,3.3333333333333335,5
B00014G8Z6,4.352941176470588,4.705882352941177,6.823529411764706,5
B00014GD6K,4.2,2.5,3.1,5
B00014H5OE,4.266666666666667,3.1333333333333333,3.2666666666666666,5
B00014H6NE,4.260162601626016,0.2682926829268293,0.3902439024390244,5
B00014H8AK,4.5,0.0,0.16666666666666666,5
B00014HFV2,4.785714285714286,2.7857142857142856,3.2857142857142856,5
B00014HGO8,3.909090909090909,5.909090909090909,7.363636363636363,5
B00014HGZC,3.6,1.8,2.0,5
B00014HOWM,4.142857142857143,3.4285714285714284,3.4285714285714284,5
B00014HSZA,4.166666666666667,0.3333333333333333,0.5,5
B00014I4XK,4.333333333333333,3.3333333333333335,3.5555555555555554,5
B00014I6YC,4.666666666666667,2.888888888888889,3.4444444444444446,5
B00014I80Y,4.529411764705882,13.0,14.058823529411764,5
B00014I912,4.5,1.375,2.625,5
B00014IGXS,4.069444444444445,4.888888888888889,6.097222222222222,5
B00014IHKA,4.0,1.4705882352941178,2.0588235294117645,5
B00014J4SO,4.0,8.25,9.625,5
B00014JJDO,4.714285714285714,8.285714285714286,9.75,5
B00014JO2A,3.857142857142857,1.8571428571428572,2.0,5
B00014JONY,4.933333333333334,2.4,2.466666666666667,5
B00014JXXU,4.6,4.6,5.4,5
B00014JYPM,5.0,0.4,0.6,5
B00014THNG,4.0,2.142857142857143,2.857142857142857,5
B00014TKK6,4.8,1.2,1.2,5
B00014TKLA,4.6,2.8,3.4,5
B00014TQ5A,4.68,1.24,1.52,5
B00014TRF4,4.636363636363637,7.636363636363637,8.545454545454545,5
B00014UIO8,3.6,17.0,23.0,5
B00014ULQS,4.5,5.0,5.75,5
B00014WJUO,4.476190476190476,1.8333333333333333,4.0,5
B00014WON6,4.2,1.8,2.2,5
B00014WWCO,4.357142857142857,6.785714285714286,7.571428571428571,5
B000153C4K,3.357142857142857,3.2857142857142856,5.571428571428571,5
B0001549XS,3.6,1.4,1.4,5
B000155MWU,4.5,3.8,6.3,5
B000155S3S,4.230769230769231,8.23076923076923,9.23076923076923,5
B000157M28,4.25,1.0,1.625,5
B000158C9A,3.962962962962963,9.407407407407407,11.777777777777779,5
B0001598QQ,4.166666666666667,5.166666666666667,5.333333333333333,5
B00015QE18,4.5,5.875,6.375,5
B00015QE1I,4.75,1.875,2.375,5
B00015T7N0,4.5,0.6666666666666666,0.6666666666666666,5
B00015XBE6,4.8,1.8,2.5,5
B000167NYO,4.333333333333333,2.1666666666666665,4.666666666666667,5
B000168FTQ,3.375,1.5,1.625,5
B000168G1S,3.761904761904762,3.261904761904762,5.095238095238095,5
B000168V4K,3.0,1.0909090909090908,1.2727272727272727,5
B00016AFS0,4.578947368421052,3.1578947368421053,3.3684210526315788,5
B00016AGBQ,3.8378378378378377,3.7837837837837838,5.297297297297297,5
B00016AH7E,4.111111111111111,3.0,3.5555555555555554,5
B00016AH8S,3.8,2.4,2.6,5
B00016AHIS,4.407407407407407,1.5555555555555556,2.0,5
B00016AHR4,4.333333333333333,2.0,3.0,5
B00016AHRY,4.6,2.8,3.2,5
B00016AI32,4.125,2.75,8.125,5
B00016AICS,3.8421052631578947,4.605263157894737,5.421052631578948,5
B00016ALP2,4.352941176470588,2.2058823529411766,3.1470588235294117,5
B00016AMBU,4.461538461538462,4.461538461538462,6.615384615384615,5
B00016ANCI,3.933333333333333,5.133333333333334,6.866666666666666,5
B00016QSF4,4.444444444444445,0.7777777777777778,1.2222222222222223,5
B00016QT7Q,3.988888888888889,2.088888888888889,3.1444444444444444,5
B00016QT80,4.0,3.125,3.90625,5
B00016QTA8,3.6,5.6,10.0,5
B00016QTDK,4.666666666666667,3.1666666666666665,3.1666666666666665,5
B00016QTQM,4.833333333333333,1.5,2.0,5
B00016QU6G,4.2,0.6,0.6,5
B00016QU6Q,4.6,3.0,3.0,5
B00016QUJI,4.2727272727272725,1.6363636363636365,2.272727272727273,5
B00016QZ0C,3.7142857142857144,2.5,2.7857142857142856,5
B00016R1HI,5.0,4.142857142857143,4.571428571428571,5
B00016R37Q,4.142857142857143,7.714285714285714,19.285714285714285,5
B00016R3DU,3.6666666666666665,3.0,3.3333333333333335,5
B00016R4V6,3.6666666666666665,1.6666666666666667,2.3333333333333335,5
B00016R8NK,4.555555555555555,1.8888888888888888,2.7777777777777777,5
B00016RGBE,4.642857142857143,3.5357142857142856,4.142857142857143,5
B00016RJHK,4.8,2.0,2.0,5
B00016RL9G,4.463414634146342,0.926829268292683,1.5731707317073171,5
B00016RLRS,4.4,3.2,5.6,5
B00016RLSC,4.5,0.16666666666666666,0.3333333333333333,5
B00016RLZ0,2.5,1.0,1.0,5
B00016WRAE,3.3333333333333335,2.6666666666666665,2.8333333333333335,5
B00016WS5I,4.565217391304348,9.826086956521738,10.608695652173912,5
B00016WTUC,3.6666666666666665,11.5,13.333333333333334,5
B00016WU24,4.2,1.4,2.0,5
B00016WU2E,4.666666666666667,6.888888888888889,8.777777777777779,5
B00016WWRC,5.0,5.4,5.4,5
B00016WZD8,4.142857142857143,1.6666666666666667,3.0,5
B00016X0JQ,3.7777777777777777,1.6666666666666667,1.7777777777777777,5
B00016X1YK,4.538461538461538,1.2307692307692308,1.3846153846153846,5
B00016X47Y,4.444444444444445,0.1111111111111111,0.3333333333333333,5
B00016XDZC,3.4444444444444446,6.444444444444445,7.777777777777778,5
B00016XI7A,4.392857142857143,15.714285714285714,18.678571428571427,5
B00016XIRK,4.777777777777778,6.111111111111111,7.333333333333333,5
B000172RAI,4.333333333333333,4.0,4.166666666666667,5
B00017SOM8,4.595238095238095,1.2619047619047619,1.380952380952381,5
B000182E6O,4.404255319148936,1.7872340425531914,2.0,5
B000182EI2,3.888888888888889,2.111111111111111,2.3333333333333335,5
B000186X9I,3.8333333333333335,0.6666666666666666,1.0,5
B000186XDY,4.0,2.7,2.8,5
B00018SHPG,3.9302325581395348,0.5813953488372093,0.7325581395348837,5
B000196BJ4,4.083333333333333,0.5,1.25,5
B00019DTMG,4.0,1.3,1.8,5
B00019DTOO,4.875,5.75,6.625,5
B0001AFI6A,4.2272727272727275,4.681818181818182,5.136363636363637,5
B0001AFJ7I,4.2,1.0,3.2,5
B0001AFLIU,4.777777777777778,5.888888888888889,6.333333333333333,5
B0001AFM0C,3.857142857142857,0.7142857142857143,1.0,5
B0001APVLM,4.111111111111111,1.1111111111111112,1.5555555555555556,5
B0001APVP8,4.0476190476190474,7.285714285714286,9.619047619047619,5
B0001APXWY,3.857142857142857,1.7142857142857142,2.5714285714285716,5
B0001APYYQ,4.166666666666667,2.7777777777777777,3.5277777777777777,5
B0001ATEJ2,4.363636363636363,3.0,3.3636363636363638,5
B0001C0EA8,4.526315789473684,3.1403508771929824,4.105263157894737,5
B0001CNL1M,4.214285714285714,13.964285714285714,15.642857142857142,5
B0001DK4OS,3.3076923076923075,0.5384615384615384,0.6923076923076923,5
B0001E8BJ2,4.333333333333333,1.5,2.0,5
B0001EKWGW,4.5625,1.8125,2.0,5
B0001EL26G,3.857142857142857,1.5714285714285714,2.7142857142857144,5
B0001FSW4U,3.4285714285714284,0.8571428571428571,2.0,5
B0001FSWMM,4.666666666666667,0.16666666666666666,0.5,5
B0001FUWLG,4.2,1.2,2.4,5
B0001FVFBC,3.9285714285714284,0.7857142857142857,1.9285714285714286,5
B0001GJD9M,4.2,1.8,2.0,5
B0001GOGQW,4.285714285714286,25.142857142857142,26.214285714285715,5
B0001HN0EA,4.0,1.2,1.6,5
B0001HYJW2,1.6666666666666667,11.833333333333334,15.166666666666666,5
B0001HYKBC,4.571428571428571,4.0,4.285714285714286,5
B0001HYKBM,3.8,2.8,3.0,5
B0001HYKBW,3.2,3.8,5.6,5
B0001IEU0C,4.5,8.333333333333334,8.833333333333334,5
B0001IEYK8,4.733333333333333,1.0666666666666667,1.1333333333333333,5
B0001ILR26,4.375,0.0,0.125,5
B0001IU542,4.666666666666667,3.1666666666666665,3.5,5
B0001IU54C,4.166666666666667,1.6666666666666667,2.5,5
B0001IW1VC,3.4,0.0,0.0,5
B0001IXM6K,5.0,1.6,1.6,5
B0001J1R48,4.875,1.125,1.125,5
B0001K55SG,4.2,0.6,0.8,5
B0001KBP9E,4.6,0.4,0.43333333333333335,5
B0001KFDEC,4.565217391304348,2.130434782608696,2.5652173913043477,5
B0001KFGM6,4.2,0.7,1.7,5
B0001KFGWQ,3.8823529411764706,4.705882352941177,6.0,5
B0001KFXCO,4.5,1.3,1.7,5
B0001LA7PQ,3.75,1.25,1.4166666666666667,5
B0001LB47Q,3.6666666666666665,2.393939393939394,2.6363636363636362,5
B0001LB56Q,3.6,2.0,2.4,5
B0001LJ3OW,4.611940298507463,0.8059701492537313,3.044776119402985,5
B0001LQGEM,4.25,2.3333333333333335,3.3333333333333335,5
B0001LQGG0,4.117647058823529,1.0,1.1176470588235294,5
B0001M1IDA,3.8333333333333335,0.6666666666666666,1.0,5
B0001M3F72,3.8,3.8,5.8,5
B0001M6K24,4.944444444444445,1.4444444444444444,1.4444444444444444,5
B0001M7PAK,4.6,1.4,1.4,5
B0001MIGCG,4.2,0.8,1.2,5
B0001MTAUS,4.466666666666667,1.6666666666666667,2.0,5
B0001OOEK2,4.333333333333333,1.8333333333333333,2.5,5
B0001OOELG,4.0,1.0,2.0,5
B0001OP0KK,3.142857142857143,2.0,4.714285714285714,5
B0001OP0QO,3.4444444444444446,2.3333333333333335,3.0,5
B0001OP0RS,3.7142857142857144,4.285714285714286,6.0,5
B0001OP4GU,4.7,4.7,5.3,5
B0001QNMSU,4.4,0.0,0.2,5
B0001SR29S,4.6,15.6,17.2,5
B0001SR4NM,4.428571428571429,3.7142857142857144,5.285714285714286,5
B0001SR8J2,4.352941176470588,4.0588235294117645,4.9411764705882355,5
B0001SREQY,4.5,3.1666666666666665,4.888888888888889,5
B0001SS15C,4.0,0.6,0.6,5
B0001SXN3M,4.6,3.92,4.88,5
B0001T1LLM,4.142857142857143,0.8571428571428571,1.5714285714285714,5
B0001TJIYO,4.375,0.375,1.0,5
B0001TNCK0,4.340425531914893,5.787234042553192,9.212765957446809,5
B0001TNL3I,4.333333333333333,5.583333333333333,9.166666666666666,5
B0001TNP6G,4.240875912408759,0.6204379562043796,0.8248175182481752,5
B0001TNPA2,4.571428571428571,1.8571428571428572,2.7142857142857144,5
B0001TNRL4,3.6,2.4,3.6,5
B0001TNV24,4.478260869565218,0.42028985507246375,0.5217391304347826,5
B0001TNVEM,4.75,4.0625,4.1875,5
B0001TOWMW,4.090909090909091,3.0,3.772727272727273,5
B0001TPORE,3.4,2.2,2.2,5
B0001TPRJE,4.333333333333333,3.0,5.0,5
B0001TRQY8,4.615384615384615,4.769230769230769,5.153846153846154,5
B0001TRS0U,4.466666666666667,5.533333333333333,7.4,5
B0001TSN6S,4.444444444444445,1.2222222222222223,1.8888888888888888,5
B0001U1YB8,4.833333333333333,2.6666666666666665,2.8333333333333335,5
B0001V58FU,4.0,0.6,1.2,5
B0001VKB52,4.7,4.8,4.9,5
B0001VKDDM,4.714285714285714,2.857142857142857,3.2857142857142856,5
B0001VKDFK,4.857142857142857,3.0,3.0,5
B0001VKIK0,4.392857142857143,4.142857142857143,5.821428571428571,5
B0001VKLDY,4.175,2.3,2.6,5
B0001VKWHO,4.545454545454546,3.090909090909091,4.0,5
B0001VKXM8,4.7272727272727275,1.8181818181818181,2.0,5
B0001VKXYG,4.636363636363637,2.090909090909091,2.5454545454545454,5
